protocol__name,experiment__name,experiment__trial_id,plot__name,plot__lookup_key,sample__name,sample__planned_growth_stage,sample__items_per_sample,measurement_name,measurement_date,analytical_method,variable,value
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP04.PLOT408,408,FTR364.BLOCK01.REP04.PLOT408.T.001,V6-V7,5,FTR364.BLOCK01.REP04.PLOT408.T.001.01,2020-07-22 16:12:59,combustion,total_n_g,3.10218
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP04.PLOT409,409,FTR364.BLOCK01.REP04.PLOT409.T.001,V6-V7,5,FTR364.BLOCK01.REP04.PLOT409.T.001.01,2020-07-22 16:12:59,combustion,total_n_g,1.5246
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT501,501,FTR364.BLOCK01.REP05.PLOT501.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT501.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,2.34794
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT502,502,FTR364.BLOCK01.REP05.PLOT502.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT502.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.72523
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT503,503,FTR364.BLOCK01.REP05.PLOT503.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT503.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.80264
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT504,504,FTR364.BLOCK01.REP05.PLOT504.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT504.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.97142
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT505,505,FTR364.BLOCK01.REP05.PLOT505.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT505.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.96552
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT506,506,FTR364.BLOCK01.REP05.PLOT506.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT506.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,2.12625
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT507,507,FTR364.BLOCK01.REP05.PLOT507.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT507.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.51008
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT508,508,FTR364.BLOCK01.REP05.PLOT508.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT508.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.67059
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP05.PLOT509,509,FTR364.BLOCK01.REP05.PLOT509.T.001,V6-V7,5,FTR364.BLOCK01.REP05.PLOT509.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.16843
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT601,601,FTR364.BLOCK01.REP06.PLOT601.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT601.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.81286
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT602,602,FTR364.BLOCK01.REP06.PLOT602.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT602.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.55295
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT603,603,FTR364.BLOCK01.REP06.PLOT603.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT603.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.94847
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT604,604,FTR364.BLOCK01.REP06.PLOT604.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT604.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,0.6355
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT605,605,FTR364.BLOCK01.REP06.PLOT605.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT605.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,2.65668
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT606,606,FTR364.BLOCK01.REP06.PLOT606.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT606.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.9497
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT607,607,FTR364.BLOCK01.REP06.PLOT607.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT607.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,2.79216
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT608,608,FTR364.BLOCK01.REP06.PLOT608.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT608.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.50747
20-ZEAMX-US403,FTR364,alanine-cup-tango-hotel-oven-pasta,FTR364.BLOCK01.REP06.PLOT609,609,FTR364.BLOCK01.REP06.PLOT609.T.001,V6-V7,5,FTR364.BLOCK01.REP06.PLOT609.T.001.01,2020-07-24 11:31:00,combustion,total_n_g,1.5715
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT101,101,FTR365.BLOCK01.REP01.PLOT101.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT101.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,0.98208
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT102,102,FTR365.BLOCK01.REP01.PLOT102.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT102.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.55832
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT103,103,FTR365.BLOCK01.REP01.PLOT103.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT103.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.11807
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT104,104,FTR365.BLOCK01.REP01.PLOT104.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT104.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.40194
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT105,105,FTR365.BLOCK01.REP01.PLOT105.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT105.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.7325
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT106,106,FTR365.BLOCK01.REP01.PLOT106.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT106.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.28881
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT107,107,FTR365.BLOCK01.REP01.PLOT107.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT107.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,2.0679
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT108,108,FTR365.BLOCK01.REP01.PLOT108.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT108.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.81713
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP01.PLOT109,109,FTR365.BLOCK01.REP01.PLOT109.T.001,V6-V7,5,FTR365.BLOCK01.REP01.PLOT109.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.61424
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP02.PLOT201,201,FTR365.BLOCK01.REP02.PLOT201.T.001,V6-V7,5,FTR365.BLOCK01.REP02.PLOT201.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.29904
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP02.PLOT202,202,FTR365.BLOCK01.REP02.PLOT202.T.001,V6-V7,5,FTR365.BLOCK01.REP02.PLOT202.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.66213
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP02.PLOT203,203,FTR365.BLOCK01.REP02.PLOT203.T.001,V6-V7,5,FTR365.BLOCK01.REP02.PLOT203.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.88363
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP02.PLOT204,204,FTR365.BLOCK01.REP02.PLOT204.T.001,V6-V7,5,FTR365.BLOCK01.REP02.PLOT204.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.91352
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP02.PLOT205,205,FTR365.BLOCK01.REP02.PLOT205.T.001,V6-V7,5,FTR365.BLOCK01.REP02.PLOT205.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.93125
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP02.PLOT208,208,FTR365.BLOCK01.REP02.PLOT208.T.001,V6-V7,5,FTR365.BLOCK01.REP02.PLOT208.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.77156
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP02.PLOT209,209,FTR365.BLOCK01.REP02.PLOT209.T.001,V6-V7,5,FTR365.BLOCK01.REP02.PLOT209.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.96005
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP03.PLOT302,302,FTR365.BLOCK01.REP03.PLOT302.T.001,V6-V7,5,FTR365.BLOCK01.REP03.PLOT302.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,2.16315
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP03.PLOT304,304,FTR365.BLOCK01.REP03.PLOT304.T.001,V6-V7,5,FTR365.BLOCK01.REP03.PLOT304.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.54336
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP03.PLOT305,305,FTR365.BLOCK01.REP03.PLOT305.T.001,V6-V7,5,FTR365.BLOCK01.REP03.PLOT305.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.53223
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP03.PLOT307,307,FTR365.BLOCK01.REP03.PLOT307.T.001,V6-V7,5,FTR365.BLOCK01.REP03.PLOT307.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.50842
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP03.PLOT309,309,FTR365.BLOCK01.REP03.PLOT309.T.001,V6-V7,5,FTR365.BLOCK01.REP03.PLOT309.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.53628
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP04.PLOT401,401,FTR365.BLOCK01.REP04.PLOT401.T.001,V6-V7,5,FTR365.BLOCK01.REP04.PLOT401.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.86847
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP04.PLOT403,403,FTR365.BLOCK01.REP04.PLOT403.T.001,V6-V7,5,FTR365.BLOCK01.REP04.PLOT403.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.45536
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP04.PLOT405,405,FTR365.BLOCK01.REP04.PLOT405.T.001,V6-V7,5,FTR365.BLOCK01.REP04.PLOT405.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.88853
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP04.PLOT406,406,FTR365.BLOCK01.REP04.PLOT406.T.001,V6-V7,5,FTR365.BLOCK01.REP04.PLOT406.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.64835
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP04.PLOT408,408,FTR365.BLOCK01.REP04.PLOT408.T.001,V6-V7,5,FTR365.BLOCK01.REP04.PLOT408.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.4342
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP05.PLOT501,501,FTR365.BLOCK01.REP05.PLOT501.T.001,V6-V7,5,FTR365.BLOCK01.REP05.PLOT501.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.71628
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP05.PLOT503,503,FTR365.BLOCK01.REP05.PLOT503.T.001,V6-V7,5,FTR365.BLOCK01.REP05.PLOT503.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.81792
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP05.PLOT505,505,FTR365.BLOCK01.REP05.PLOT505.T.001,V6-V7,5,FTR365.BLOCK01.REP05.PLOT505.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.50282
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP05.PLOT506,506,FTR365.BLOCK01.REP05.PLOT506.T.001,V6-V7,5,FTR365.BLOCK01.REP05.PLOT506.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.6965
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP05.PLOT508,508,FTR365.BLOCK01.REP05.PLOT508.T.001,V6-V7,5,FTR365.BLOCK01.REP05.PLOT508.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.74212
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP05.PLOT509,509,FTR365.BLOCK01.REP05.PLOT509.T.001,V6-V7,5,FTR365.BLOCK01.REP05.PLOT509.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.42859
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT601,601,FTR365.BLOCK01.REP06.PLOT601.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT601.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.61544
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT602,602,FTR365.BLOCK01.REP06.PLOT602.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT602.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.55358
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT603,603,FTR365.BLOCK01.REP06.PLOT603.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT603.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.51792
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT604,604,FTR365.BLOCK01.REP06.PLOT604.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT604.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.67958
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT605,605,FTR365.BLOCK01.REP06.PLOT605.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT605.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,0.92352
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT606,606,FTR365.BLOCK01.REP06.PLOT606.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT606.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.29861
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT607,607,FTR365.BLOCK01.REP06.PLOT607.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT607.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.52766
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT608,608,FTR365.BLOCK01.REP06.PLOT608.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT608.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.7347
20-ZEAMX-US403,FTR365,summer-freddie-colorado-fish-robert-hamper,FTR365.BLOCK01.REP06.PLOT609,609,FTR365.BLOCK01.REP06.PLOT609.T.001,V6-V7,5,FTR365.BLOCK01.REP06.PLOT609.T.001.01,2020-07-14 15:16:00,combustion,total_n_g,1.51125
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP02.PLOT207,207,FTR339.BLOCK01.REP02.PLOT207.T.001,V6-V7,5,FTR339.BLOCK01.REP02.PLOT207.T.001.01,2020-07-21 16:41:59,,total_n_g,0.59339
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP03.PLOT301,301,FTR339.BLOCK01.REP03.PLOT301.T.001,V6-V7,5,FTR339.BLOCK01.REP03.PLOT301.T.001.01,2020-07-21 16:41:59,,total_n_g,0.35526
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP03.PLOT302,302,FTR339.BLOCK01.REP03.PLOT302.T.001,V6-V7,5,FTR339.BLOCK01.REP03.PLOT302.T.001.01,2020-07-21 16:41:59,,total_n_g,0.52682
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP02.PLOT208,208,FTR339.BLOCK01.REP02.PLOT208.T.002,VT,3,FTR339.BLOCK01.REP02.PLOT208.T.002.01,2020-08-19 10:00:59,combustion,total_n_g,4.6096
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP03.PLOT303,303,FTR339.BLOCK01.REP03.PLOT303.T.001,V6-V7,5,FTR339.BLOCK01.REP03.PLOT303.T.001.01,2020-07-21 16:41:59,,total_n_g,0.57171
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP03.PLOT305,305,FTR339.BLOCK01.REP03.PLOT305.T.001,V6-V7,5,FTR339.BLOCK01.REP03.PLOT305.T.001.01,2020-07-21 16:41:59,,total_n_g,0.47415
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP03.PLOT306,306,FTR339.BLOCK01.REP03.PLOT306.T.001,V6-V7,5,FTR339.BLOCK01.REP03.PLOT306.T.001.01,2020-07-21 16:41:59,,total_n_g,0.66708
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP03.PLOT308,308,FTR339.BLOCK01.REP03.PLOT308.T.001,V6-V7,5,FTR339.BLOCK01.REP03.PLOT308.T.001.01,2020-07-21 16:41:59,,total_n_g,0.60588
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP03.PLOT309,309,FTR339.BLOCK01.REP03.PLOT309.T.001,V6-V7,5,FTR339.BLOCK01.REP03.PLOT309.T.001.01,2020-07-21 16:41:59,,total_n_g,0.67125
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP04.PLOT111,111,FTR339.BLOCK01.REP04.PLOT111.T.001,V6-V7,5,FTR339.BLOCK01.REP04.PLOT111.T.001.01,2020-07-21 16:41:59,,total_n_g,0.5634
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP04.PLOT113,113,FTR339.BLOCK01.REP04.PLOT113.T.001,V6-V7,5,FTR339.BLOCK01.REP04.PLOT113.T.001.01,2020-07-21 16:41:59,,total_n_g,0.496
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP04.PLOT114,114,FTR339.BLOCK01.REP04.PLOT114.T.001,V6-V7,5,FTR339.BLOCK01.REP04.PLOT114.T.001.01,2020-07-21 16:41:59,,total_n_g,0.6708
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP04.PLOT115,115,FTR339.BLOCK01.REP04.PLOT115.T.001,V6-V7,5,FTR339.BLOCK01.REP04.PLOT115.T.001.01,2020-07-21 16:41:59,,total_n_g,0.47656
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP04.PLOT117,117,FTR339.BLOCK01.REP04.PLOT117.T.001,V6-V7,5,FTR339.BLOCK01.REP04.PLOT117.T.001.01,2020-07-21 16:41:59,,total_n_g,0.53941
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP04.PLOT118,118,FTR339.BLOCK01.REP04.PLOT118.T.001,V6-V7,5,FTR339.BLOCK01.REP04.PLOT118.T.001.01,2020-07-21 16:41:59,,total_n_g,0.59332
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP05.PLOT211,211,FTR339.BLOCK01.REP05.PLOT211.T.001,V6-V7,5,FTR339.BLOCK01.REP05.PLOT211.T.001.01,2020-07-21 16:41:59,,total_n_g,0.52992
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP05.PLOT212,212,FTR339.BLOCK01.REP05.PLOT212.T.001,V6-V7,5,FTR339.BLOCK01.REP05.PLOT212.T.001.01,2020-07-21 16:41:59,,total_n_g,0.4428
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP01.PLOT102,102,FTR339.BLOCK01.REP01.PLOT102.T.001,V6-V7,5,FTR339.BLOCK01.REP01.PLOT102.T.001.01,2020-07-21 16:41:59,,total_n_g,0.37152
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP01.PLOT103,103,FTR339.BLOCK01.REP01.PLOT103.T.001,V6-V7,5,FTR339.BLOCK01.REP01.PLOT103.T.001.01,2020-07-21 16:41:59,,total_n_g,0.45114
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP01.PLOT107,107,FTR339.BLOCK01.REP01.PLOT107.T.001,V6-V7,5,FTR339.BLOCK01.REP01.PLOT107.T.001.01,2020-07-21 16:41:59,,total_n_g,0.4686
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP01.PLOT108,108,FTR339.BLOCK01.REP01.PLOT108.T.001,V6-V7,5,FTR339.BLOCK01.REP01.PLOT108.T.001.01,2020-07-21 16:41:59,,total_n_g,0.36387
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP01.PLOT109,109,FTR339.BLOCK01.REP01.PLOT109.T.001,V6-V7,5,FTR339.BLOCK01.REP01.PLOT109.T.001.01,2020-07-21 16:41:59,,total_n_g,0.43248
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP02.PLOT202,202,FTR339.BLOCK01.REP02.PLOT202.T.001,V6-V7,5,FTR339.BLOCK01.REP02.PLOT202.T.001.01,2020-07-21 16:41:59,,total_n_g,0.65884
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP02.PLOT203,203,FTR339.BLOCK01.REP02.PLOT203.T.001,V6-V7,5,FTR339.BLOCK01.REP02.PLOT203.T.001.01,2020-07-21 16:41:59,,total_n_g,0.53956
20-ZEAMX-US403,FTR339,september-oranges-crazy-florida-delta-monkey,FTR339.BLOCK01.REP06.PLOT318,318,FTR339.BLOCK01.REP06.PLOT318.T.001,V6-V7,5,FTR339.BLOCK01.REP06.PLOT318.T.001.01,2020-07-21 16:41:59,,total_n_g,0.6919
20-ZEAMX-US403,FTR336,may-march-bacon-winter-batman-white,FTR336.BLOCK01.REP01.PLOT106,106,FTR336.BLOCK01.REP01.PLOT106.T.003,VT,3,FTR336.BLOCK01.REP01.PLOT106.T.003.01,2020-10-12 12:27:00,combustion,total_n_g,4.01096
20-ZEAMX-US403,FTR336,may-march-bacon-winter-batman-white,FTR336.BLOCK01.REP01.PLOT107,107,FTR336.BLOCK01.REP01.PLOT107.T.003,VT,3,FTR336.BLOCK01.REP01.PLOT107.T.003.01,2020-10-12 12:27:00,combustion,total_n_g,4.76663
20-ZEAMX-US403,FTR336,may-march-bacon-winter-batman-white,FTR336.BLOCK01.REP01.PLOT108,108,FTR336.BLOCK01.REP01.PLOT108.T.003,VT,3,FTR336.BLOCK01.REP01.PLOT108.T.003.01,2020-10-12 12:27:00,combustion,total_n_g,5.8401
20-ZEAMX-US403,FTR336,may-march-bacon-winter-batman-white,FTR336.BLOCK01.REP01.PLOT103,103,FTR336.BLOCK01.REP01.PLOT103.T.003,VT,3,FTR336.BLOCK01.REP01.PLOT103.T.003.01,2020-10-12 12:27:00,combustion,total_n_g,4.2657
20-ZEAMX-US403,FTR342,washington-uranus-eighteen-queen-cardinal-cola,FTR342.BLOCK01.REP01.PLOT106,106,FTR342.BLOCK01.REP01.PLOT106.T.002,VT,3,FTR342.BLOCK01.REP01.PLOT106.T.002.01,2020-08-21 09:18:59,combustion,total_n_g,3.55384
20-ZEAMX-US403,FTR342,washington-uranus-eighteen-queen-cardinal-cola,FTR342.BLOCK01.REP01.PLOT107,107,FTR342.BLOCK01.REP01.PLOT107.T.002,VT,3,FTR342.BLOCK01.REP01.PLOT107.T.002.01,2020-08-21 09:18:59,combustion,total_n_g,3.855
